id,aggregate_rating,rating_color,rating_text,votes
6303609,3.9,9ACD32,Good,131
6313971,3.6,9ACD32,Good,123
18185062,3.7,9ACD32,Good,113
6300207,3.4,CDD614,Average,138
18397434,3.6,9ACD32,Good,211
6315005,3,CDD614,Average,94
6308585,3.6,9ACD32,Good,38
6301850,3.7,9ACD32,Good,63
6315145,3.6,9ACD32,Good,90
6300268,3.7,9ACD32,Good,64
18160128,3.7,9ACD32,Good,126
6306221,4.5,3F7E00,Excellent,238
6314707,2.7,FFBA00,Average,70
18591925,3.4,CDD614,Average,129
18720976,3.6,9ACD32,Good,21
6310755,4,5BA829,Very Good,120
18670909,3.5,9ACD32,Good,77
18555011,3.7,9ACD32,Good,134
18698507,3.5,9ACD32,Good,65
18412508,3.7,9ACD32,Good,57
18501790,2.5,FFBA00,Average,15
18617031,3.4,CDD614,Average,30
18563257,2.2,FF7800,Poor,61
18563514,3.3,CDD614,Average,39
6318384,3.1,CDD614,Average,81
6318020,3.5,9ACD32,Good,91
18567243,3.3,CDD614,Average,90
6309317,3.8,9ACD32,Good,83
18711593,3.3,CDD614,Average,23
6314637,3.2,CDD614,Average,61
18369142,3.9,9ACD32,Good,175
6300807,3.3,CDD614,Average,39
18364439,3.2,CDD614,Average,73
18544454,3.6,9ACD32,Good,55
18305942,3.2,CDD614,Average,20
18530844,3.5,9ACD32,Good,180
18694605,3.4,CDD614,Average,39
18232766,3.7,9ACD32,Good,181
18586753,3.3,CDD614,Average,8
18451532,2.7,FFBA00,Average,5
18718844,0,CBCBC8,Not rated,1
18306369,3,CDD614,Average,4
18582757,0,CBCBC8,Not rated,1
6318864,0,CBCBC8,Not rated,1
18153876,0,CBCBC8,Not rated,1
18582695,0,CBCBC8,Not rated,1
18582785,0,CBCBC8,Not rated,0
18724603,0,CBCBC8,Not rated,0
18636169,0,CBCBC8,Not rated,0
18582742,0,CBCBC8,Not rated,0
18539606,0,CBCBC8,Not rated,0
18582784,0,CBCBC8,Not rated,0
18153634,0,CBCBC8,Not rated,0
18582736,0,CBCBC8,Not rated,0
18588822,0,CBCBC8,Not rated,0
6310644,4.1,5BA829,Very Good,148
6310628,4,5BA829,Very Good,111
18387186,4,5BA829,Very Good,91
6310565,3.8,9ACD32,Good,86
18317223,3.6,9ACD32,Good,65
18317936,3.9,9ACD32,Good,77
18283096,4.1,5BA829,Very Good,111
6318509,3.4,CDD614,Average,57
18437952,3.6,9ACD32,Good,47
18161646,3.7,9ACD32,Good,43
18591943,3.4,CDD614,Average,49
6310583,3.4,CDD614,Average,61
18015235,4,5BA829,Very Good,108
6318922,3.4,CDD614,Average,64
18536983,3.3,CDD614,Average,100
6313107,3.6,9ACD32,Good,48
6318518,3.1,CDD614,Average,55
6315822,3.9,9ACD32,Good,127
18250515,3.7,9ACD32,Good,66
6310566,3.6,9ACD32,Good,67
6316342,3.5,9ACD32,Good,31
6310568,3.4,CDD614,Average,37
18348100,3.4,CDD614,Average,34
6312780,3.6,9ACD32,Good,37
6318571,3.5,9ACD32,Good,29
18426707,3.3,CDD614,Average,14
6310580,3.5,9ACD32,Good,29
6310558,3.3,CDD614,Average,53
6310610,3.4,CDD614,Average,26
6310520,3.3,CDD614,Average,40
6317253,3.4,CDD614,Average,40
18287155,3.6,9ACD32,Good,28
6310573,3.4,CDD614,Average,29
18615746,3.8,9ACD32,Good,31
6314207,3.4,CDD614,Average,24
6310560,3.4,CDD614,Average,33
6310557,3.1,CDD614,Average,37
18572668,3.3,CDD614,Average,13
18591911,3.7,9ACD32,Good,26
18382106,3.2,CDD614,Average,22
6310530,2.9,FFBA00,Average,15
6314970,3.2,CDD614,Average,26
6318451,3.4,CDD614,Average,15
6310576,3.3,CDD614,Average,19
6312791,3.1,CDD614,Average,27
18348086,3.3,CDD614,Average,22
6311368,3.4,CDD614,Average,22
6310594,3.4,CDD614,Average,26
6310631,3,CDD614,Average,18
6310553,3.3,CDD614,Average,25
6310572,3.2,CDD614,Average,14
6310561,3.3,CDD614,Average,19
6315584,3.2,CDD614,Average,13
6317795,3.4,CDD614,Average,32
6310544,3.2,CDD614,Average,22
6310581,3.2,CDD614,Average,28
6318589,3.3,CDD614,Average,23
6310579,2.2,FF7800,Poor,17
6311754,3.3,CDD614,Average,20
18387194,3.3,CDD614,Average,15
18161617,3.5,9ACD32,Good,22
6310659,3.3,CDD614,Average,27
18572643,3.2,CDD614,Average,20
6312618,2.6,FFBA00,Average,19
18364434,3.3,CDD614,Average,20
18634373,3.3,CDD614,Average,19
6310539,3.2,CDD614,Average,18
6310642,3.1,CDD614,Average,16
6310549,3.3,CDD614,Average,24
18588282,2.8,FFBA00,Average,16
18588273,3.1,CDD614,Average,18
6315541,3.2,CDD614,Average,17
18280254,3.3,CDD614,Average,16
18458990,3.1,CDD614,Average,22
6316327,2.8,FFBA00,Average,14
6312616,3.3,CDD614,Average,18
6310651,2.4,FF7800,Poor,20
18637622,0,CBCBC8,Not rated,3
6310569,3.2,CDD614,Average,17
6310629,3.4,CDD614,Average,15
6310578,3,CDD614,Average,14
6310531,2.9,FFBA00,Average,5
6316336,3,CDD614,Average,20
18588274,3,CDD614,Average,5
6310697,3.1,CDD614,Average,12
6305247,3.4,CDD614,Average,70
6305097,3.5,9ACD32,Good,36
6305188,3.7,9ACD32,Good,52
18619849,3.6,9ACD32,Good,29
6315213,3.3,CDD614,Average,22
6315625,3.2,CDD614,Average,14
18252929,3.1,CDD614,Average,8
18427191,3.3,CDD614,Average,17
6317561,3.2,CDD614,Average,20
18386933,3.1,CDD614,Average,10
6317379,3.2,CDD614,Average,14
6309208,3.5,9ACD32,Good,209
6316624,4,5BA829,Very Good,124
6302864,3.9,9ACD32,Good,140
6313214,3.7,9ACD32,Good,136
18269101,4.4,5BA829,Very Good,83
18409462,3.7,9ACD32,Good,25
6302751,3.9,9ACD32,Good,115
6311772,4,5BA829,Very Good,105
6316622,3.3,CDD614,Average,131
6314301,4,5BA829,Very Good,78
6314432,3.9,9ACD32,Good,134
6304204,3.6,9ACD32,Good,117
18576105,3.6,9ACD32,Good,78
18246093,3.9,9ACD32,Good,82
6313572,3.6,9ACD32,Good,67
18415083,3.8,9ACD32,Good,37
18285223,3.5,9ACD32,Good,109
18235295,3.6,9ACD32,Good,50
6302582,3.6,9ACD32,Good,85
18490869,3.6,9ACD32,Good,65
6304248,3.5,9ACD32,Good,62
6303004,3.3,CDD614,Average,55
6302422,3.9,9ACD32,Good,63
18576626,3.5,9ACD32,Good,35
6302607,3.4,CDD614,Average,55
18401704,3.8,9ACD32,Good,37
6303043,3.4,CDD614,Average,46
6316502,3.6,9ACD32,Good,57
6317940,3.7,9ACD32,Good,21
6302339,3.6,9ACD32,Good,55
6304173,3.5,9ACD32,Good,49
18351645,3.8,9ACD32,Good,59
6304196,3.7,9ACD32,Good,49
18449553,3.9,9ACD32,Good,28
6309479,3.6,9ACD32,Good,40
6313811,2.2,FF7800,Poor,46
6308297,3.7,9ACD32,Good,55
6301662,3.6,9ACD32,Good,49
18263331,4.1,5BA829,Very Good,34
6304247,3.6,9ACD32,Good,43
18319531,3.6,9ACD32,Good,54
6302280,3.4,CDD614,Average,40
18442139,3.5,9ACD32,Good,17
6311016,3.6,9ACD32,Good,46
18153769,3.6,9ACD32,Good,24
6311737,2.7,FFBA00,Average,31
18409468,3.5,9ACD32,Good,28
6312749,3.4,CDD614,Average,30
6316161,3.4,CDD614,Average,27
6311753,3.5,9ACD32,Good,28
6314806,3.4,CDD614,Average,18
6311749,3.3,CDD614,Average,17
6311752,3.3,CDD614,Average,29
18255682,3.5,9ACD32,Good,33
18721653,3.4,CDD614,Average,12
18459457,3.2,CDD614,Average,18
18353600,3.6,9ACD32,Good,26
6300115,3.5,9ACD32,Good,40
6313207,3.3,CDD614,Average,25
6301361,3.6,9ACD32,Good,21
6300276,3.3,CDD614,Average,27
18359069,3.2,CDD614,Average,15
6300354,3.2,CDD614,Average,23
18523492,3.7,9ACD32,Good,20
18576113,2.8,FFBA00,Average,37
18617515,3.4,CDD614,Average,20
6302172,3.1,CDD614,Average,15
6306516,3.7,9ACD32,Good,124
6305659,3.7,9ACD32,Good,142
18283054,4.2,5BA829,Very Good,98
18631036,3.9,9ACD32,Good,51
6317482,3.5,9ACD32,Good,91
6314251,3.8,9ACD32,Good,81
18232762,3.5,9ACD32,Good,44
6314623,3.5,9ACD32,Good,66
18422151,3.7,9ACD32,Good,38
18290975,3.6,9ACD32,Good,39
6305909,3.9,9ACD32,Good,60
6313704,3.7,9ACD32,Good,60
18426138,3.8,9ACD32,Good,48
6317876,3.6,9ACD32,Good,37
18562196,3.7,9ACD32,Good,53
6306375,3.7,9ACD32,Good,30
6314257,3.2,CDD614,Average,45
18573634,3.4,CDD614,Average,21
18692798,3.4,CDD614,Average,15
6306536,3.8,9ACD32,Good,24
18561103,3.2,CDD614,Average,21
6306024,3.4,CDD614,Average,30
6314624,3.8,9ACD32,Good,38
18246089,3.5,9ACD32,Good,24
6306804,2.4,FF7800,Poor,20
18744286,3.1,CDD614,Average,9
6310922,3.3,CDD614,Average,27
6304241,3.2,CDD614,Average,20
18305195,3.3,CDD614,Average,11
6304324,2.7,FFBA00,Average,5
18670701,3.6,9ACD32,Good,47
6304974,3.6,9ACD32,Good,51
6304262,3.8,9ACD32,Good,76
6309468,3.8,9ACD32,Good,75
6304996,3.6,9ACD32,Good,58
18628219,3.4,CDD614,Average,16
6304978,3.2,CDD614,Average,44
6315766,3.7,9ACD32,Good,43
6304976,3.4,CDD614,Average,60
6309630,3.7,9ACD32,Good,47
6305029,3.6,9ACD32,Good,42
18523031,3.7,9ACD32,Good,18
6304906,3.3,CDD614,Average,43
6304950,3.3,CDD614,Average,43
6314477,3.5,9ACD32,Good,27
18473877,3.7,9ACD32,Good,34
6310390,3.4,CDD614,Average,33
6305018,3.4,CDD614,Average,32
18263359,3.5,9ACD32,Good,22
18673958,3.1,CDD614,Average,7
18673950,2.5,FFBA00,Average,11
6305030,3.4,CDD614,Average,25
6304972,3.4,CDD614,Average,19
6309470,3.3,CDD614,Average,18
18523029,3.2,CDD614,Average,14
18584263,2.8,FFBA00,Average,6
18700786,0,CBCBC8,Not rated,1
18636411,0,CBCBC8,Not rated,3
18737337,0,CBCBC8,Not rated,1
6304995,2.7,FFBA00,Average,4
18663489,2.9,FFBA00,Average,6
6310930,2.9,FFBA00,Average,4
18674327,2.9,FFBA00,Average,4
18564361,0,CBCBC8,Not rated,2
18668290,0,CBCBC8,Not rated,1
18582800,0,CBCBC8,Not rated,2
18343906,0,CBCBC8,Not rated,2
18662909,0,CBCBC8,Not rated,2
18674347,0,CBCBC8,Not rated,1
18523027,0,CBCBC8,Not rated,2
18620551,0,CBCBC8,Not rated,2
18564360,0,CBCBC8,Not rated,1
18708094,0,CBCBC8,Not rated,0
18686753,0,CBCBC8,Not rated,0
18723733,0,CBCBC8,Not rated,0
18731825,0,CBCBC8,Not rated,0
18600817,0,CBCBC8,Not rated,0
18686750,0,CBCBC8,Not rated,0
18674436,0,CBCBC8,Not rated,0
18564348,0,CBCBC8,Not rated,0
6309509,4.2,5BA829,Very Good,249
6305786,3.9,9ACD32,Good,260
6313188,3.9,9ACD32,Good,135
6305270,3.7,9ACD32,Good,188
6306185,3.8,9ACD32,Good,166
6305777,3.6,9ACD32,Good,171
18531006,4.4,5BA829,Very Good,117
6306440,3.8,9ACD32,Good,148
6309565,3.9,9ACD32,Good,91
6306487,3.5,9ACD32,Good,101
6309847,3.8,9ACD32,Good,101
18208118,3.7,9ACD32,Good,25
6306060,3.6,9ACD32,Good,63
6311599,3.6,9ACD32,Good,94
18666135,3.3,CDD614,Average,20
18531007,3.8,9ACD32,Good,42
6306305,3.4,CDD614,Average,65
18283084,3.6,9ACD32,Good,42
18456791,3.7,9ACD32,Good,24
6310047,3.3,CDD614,Average,43
18558240,3.7,9ACD32,Good,38
6318629,3.5,9ACD32,Good,35
6318626,3.5,9ACD32,Good,29
6306223,3.4,CDD614,Average,37
18622180,3.4,CDD614,Average,49
6305319,3.3,CDD614,Average,46
6316649,3.7,9ACD32,Good,45
6306066,3.5,9ACD32,Good,40
6306205,3.5,9ACD32,Good,40
18645506,3.5,9ACD32,Good,19
18369040,3.7,9ACD32,Good,35
6306483,3.3,CDD614,Average,34
6305665,3.3,CDD614,Average,36
18340455,3.5,9ACD32,Good,26
6305707,2.8,FFBA00,Average,35
18691746,3,CDD614,Average,9
6306083,3.3,CDD614,Average,26
18690785,3.5,9ACD32,Good,36
18208137,3.5,9ACD32,Good,26
6305723,3.4,CDD614,Average,26
6317311,3.6,9ACD32,Good,22
18280252,3,CDD614,Average,26
18691649,3.1,CDD614,Average,12
6306116,3.4,CDD614,Average,15
6306079,3.2,CDD614,Average,20
18458900,3.4,CDD614,Average,25
18622740,3.2,CDD614,Average,13
6305673,3.2,CDD614,Average,15
18491035,3.2,CDD614,Average,11
6309529,3.4,CDD614,Average,20
6310007,2.9,FFBA00,Average,13
18731111,0,CBCBC8,Not rated,1
6305241,3.1,CDD614,Average,10
18354245,3.1,CDD614,Average,17
6306054,3.2,CDD614,Average,16
6318856,3,CDD614,Average,7
18667963,3,CDD614,Average,5
18615943,3.2,CDD614,Average,12
6305695,3.2,CDD614,Average,9
18745069,0,CBCBC8,Not rated,3
18306289,3.2,CDD614,Average,11
18340446,3,CDD614,Average,7
18622742,3,CDD614,Average,5
6306041,3.2,CDD614,Average,8
6318815,2.9,FFBA00,Average,14
6314961,3,CDD614,Average,12
6305689,2.9,FFBA00,Average,13
18455033,3,CDD614,Average,11
18692517,0,CBCBC8,Not rated,3
6314372,2.9,FFBA00,Average,13
6314327,3,CDD614,Average,6
18479423,3,CDD614,Average,4
18340450,2.9,FFBA00,Average,6
18533292,2.8,FFBA00,Average,4
18622785,2.9,FFBA00,Average,6
6314997,3.5,9ACD32,Good,73
18676962,3,CDD614,Average,4
6313475,0,CBCBC8,Not rated,3
18487026,2.9,FFBA00,Average,4
6305767,2.8,FFBA00,Average,5
6318798,0,CBCBC8,Not rated,1
6317712,0,CBCBC8,Not rated,2
6305812,2.8,FFBA00,Average,3
18652832,2.8,FFBA00,Average,4
6306090,2.7,FFBA00,Average,2
6317716,0,CBCBC8,Not rated,2
18622743,0,CBCBC8,Not rated,1
6309002,3.8,9ACD32,Good,127
18208132,0,CBCBC8,Not rated,1
18608659,0,CBCBC8,Not rated,3
18721141,0,CBCBC8,Not rated,1
18714633,0,CBCBC8,Not rated,1
6300848,4,5BA829,Very Good,109
18337960,3.7,9ACD32,Good,83
18536978,3.9,9ACD32,Good,55
18627999,3.5,9ACD32,Good,41
18297189,2.5,FFBA00,Average,17
18152695,0,CBCBC8,Not rated,1
18521124,3.1,CDD614,Average,5
6313422,0,CBCBC8,Not rated,1
18742030,0,CBCBC8,Not rated,0
18756314,0,CBCBC8,Not rated,0
6303635,3.3,CDD614,Average,18
6303764,2.7,FFBA00,Average,14
6303381,2.4,FF7800,Poor,9
6303913,2.9,FFBA00,Average,3
6303778,2.8,FFBA00,Average,4
18324176,3.6,9ACD32,Good,44
18415065,3.5,9ACD32,Good,45
6313160,3.4,CDD614,Average,39
6302325,3.5,9ACD32,Good,31
6318182,3.7,9ACD32,Good,26
18386907,3.9,9ACD32,Good,36
6313931,3.5,9ACD32,Good,33
6318186,3.3,CDD614,Average,28
18317924,3.8,9ACD32,Good,47
18325044,3.5,9ACD32,Good,22
18376865,2.7,FFBA00,Average,21
6303318,3.2,CDD614,Average,26
6302742,3.2,CDD614,Average,19
6301255,3.8,9ACD32,Good,127
6314773,3.4,CDD614,Average,63
18548468,3.8,9ACD32,Good,44
6315060,3.6,9ACD32,Good,33
6302822,3.6,9ACD32,Good,47
18470517,3.8,9ACD32,Good,42
18609816,3.7,9ACD32,Good,35
6318968,3.9,9ACD32,Good,33
6302955,3.5,9ACD32,Good,34
18591916,3.4,CDD614,Average,31
18232773,3.6,9ACD32,Good,33
6315057,3.6,9ACD32,Good,31
18250540,3.5,9ACD32,Good,15
18621140,3.8,9ACD32,Good,22
18364427,2.5,FFBA00,Average,17
18336010,3.2,CDD614,Average,11
6315882,2.6,FFBA00,Average,16
6301019,3.2,CDD614,Average,17
18343461,3.4,CDD614,Average,19
18425119,3.5,9ACD32,Good,24
6303690,3.4,CDD614,Average,16
18394998,3,CDD614,Average,5
6300768,3.3,CDD614,Average,21
18421784,0,CBCBC8,Not rated,3
6302907,2.9,FFBA00,Average,8
6314285,3.4,CDD614,Average,18
6300645,3.1,CDD614,Average,17
18458929,2.7,FFBA00,Average,9
6302789,2.6,FFBA00,Average,13
18582795,3.1,CDD614,Average,14
6304652,3.2,CDD614,Average,10
18232792,3.1,CDD614,Average,4
6301642,3.1,CDD614,Average,11
6304011,3.1,CDD614,Average,12
18224612,0,CBCBC8,Not rated,2
18486552,3.2,CDD614,Average,7
6300992,3.1,CDD614,Average,7
18324141,2.8,FFBA00,Average,4
6317565,3,CDD614,Average,4
18250511,0,CBCBC8,Not rated,3
6301279,3.1,CDD614,Average,5
6301278,2.9,FFBA00,Average,4
6301287,3.1,CDD614,Average,4
6313707,0,CBCBC8,Not rated,3
18246118,0,CBCBC8,Not rated,3
6301267,3.1,CDD614,Average,1
18486549,0,CBCBC8,Not rated,2
18546660,0,CBCBC8,Not rated,2
6300836,2.8,FFBA00,Average,3
18232791,0,CBCBC8,Not rated,1
18591915,0,CBCBC8,Not rated,3
18224627,0,CBCBC8,Not rated,2
6301005,2.7,FFBA00,Average,1
18250513,0,CBCBC8,Not rated,1
18458938,0,CBCBC8,Not rated,2
6301281,2.9,FFBA00,Average,1
18458987,0,CBCBC8,Not rated,1
18741775,0,CBCBC8,Not rated,1
6305404,3.6,9ACD32,Good,18
18683137,0,CBCBC8,Not rated,1
6309480,3.5,9ACD32,Good,31
18658097,0,CBCBC8,Not rated,0
6301259,2.7,FFBA00,Average,4
18546661,0,CBCBC8,Not rated,1
18143080,3.3,CDD614,Average,25
18591909,0,CBCBC8,Not rated,1
6312271,3.1,CDD614,Average,10
18674419,0,CBCBC8,Not rated,0
18683135,0,CBCBC8,Not rated,0
18250516,0,CBCBC8,Not rated,1
18473910,0,CBCBC8,Not rated,0
18661507,0,CBCBC8,Not rated,1
6301266,2.8,FFBA00,Average,4
6312832,3.8,9ACD32,Good,72
18683663,0,CBCBC8,Not rated,0
6300408,2.8,FFBA00,Average,4
18683136,0,CBCBC8,Not rated,0
18667881,0,CBCBC8,Not rated,2
6316697,3,CDD614,Average,35
18683134,0,CBCBC8,Not rated,0
18683685,0,CBCBC8,Not rated,0
18683683,0,CBCBC8,Not rated,0
18674421,0,CBCBC8,Not rated,0
6318738,3.6,9ACD32,Good,38
18683682,0,CBCBC8,Not rated,0
18674423,0,CBCBC8,Not rated,0
18683687,0,CBCBC8,Not rated,0
18750261,0,CBCBC8,Not rated,0
18749674,0,CBCBC8,Not rated,0
6305483,2.7,FFBA00,Average,4
18750260,0,CBCBC8,Not rated,0
18750259,0,CBCBC8,Not rated,0
18683684,0,CBCBC8,Not rated,0
18337237,3.5,9ACD32,Good,36
18554372,3.4,CDD614,Average,21
18554376,3,CDD614,Average,17
18554375,3.1,CDD614,Average,10
6303658,3.8,9ACD32,Good,568
6303448,3.8,9ACD32,Good,380
6318565,4,5BA829,Very Good,159
6318888,3.8,9ACD32,Good,213
6317530,4.3,5BA829,Very Good,260
18530744,3.6,9ACD32,Good,96
6313212,3.6,9ACD32,Good,384
6318539,3.7,9ACD32,Good,265
18198079,3.6,9ACD32,Good,134
18723946,3,CDD614,Average,4
6304565,3.3,CDD614,Average,159
18658800,0,CBCBC8,Not rated,3
18415048,3.7,9ACD32,Good,94
6313211,3.5,9ACD32,Good,91
6303784,3.8,9ACD32,Good,236
18658776,0,CBCBC8,Not rated,2
18554370,3.1,CDD614,Average,4
6315251,4,5BA829,Very Good,141
6317525,3.5,9ACD32,Good,113
6314118,4,5BA829,Very Good,109
18586177,0,CBCBC8,Not rated,3
6317540,4,5BA829,Very Good,78
6303521,3.6,9ACD32,Good,108
6311617,3.7,9ACD32,Good,106
18692811,3.5,9ACD32,Good,30
18469318,3.6,9ACD32,Good,47
6317741,3.7,9ACD32,Good,84
6303486,3.5,9ACD32,Good,80
18697600,0,CBCBC8,Not rated,0
6313186,1.9,DE1D0F,Poor,78
18536988,3.3,CDD614,Average,47
18509332,4,5BA829,Very Good,57
18387263,3.9,9ACD32,Good,39
6303668,3.3,CDD614,Average,65
6312275,3.4,CDD614,Average,77
6315824,3.6,9ACD32,Good,58
18586182,3.2,CDD614,Average,12
18324149,3.5,9ACD32,Good,36
6303669,3.6,9ACD32,Good,66
18415044,3.9,9ACD32,Good,55
18570440,3.4,CDD614,Average,42
6315209,3.4,CDD614,Average,68
6303677,3.1,CDD614,Average,63
6317544,3.6,9ACD32,Good,58
18661983,0,CBCBC8,Not rated,3
6303416,3.6,9ACD32,Good,45
6311633,3.6,9ACD32,Good,54
18586184,3.5,9ACD32,Good,24
18463162,1.9,DE1D0F,Poor,48
18530782,3.6,9ACD32,Good,39
18245870,3.4,CDD614,Average,44
18263337,3.1,CDD614,Average,16
18596915,3.2,CDD614,Average,20
18448769,3.8,9ACD32,Good,31
6303900,3.3,CDD614,Average,47
18554366,0,CBCBC8,Not rated,1
18571529,2.1,FF7800,Poor,30
6315236,3.7,9ACD32,Good,44
18587775,3.8,9ACD32,Good,24
18409499,3.6,9ACD32,Good,18
6318425,2.5,FFBA00,Average,45
18658802,0,CBCBC8,Not rated,1
18659021,0,CBCBC8,Not rated,1
6310664,3.4,CDD614,Average,35
18409483,3.6,9ACD32,Good,36
18409487,3.3,CDD614,Average,29
6303647,2.6,FFBA00,Average,35
18548156,3.2,CDD614,Average,17
18558232,3.6,9ACD32,Good,16
18409453,3.4,CDD614,Average,13
18245878,3.6,9ACD32,Good,28
6316530,3.4,CDD614,Average,27
18630773,0,CBCBC8,Not rated,2
18659017,0,CBCBC8,Not rated,2
18569584,3.2,CDD614,Average,25
18575504,3.3,CDD614,Average,16
18658771,0,CBCBC8,Not rated,1
18245880,3.2,CDD614,Average,23
6313757,3.6,9ACD32,Good,66
6308575,3.9,9ACD32,Good,123
18250542,3.9,9ACD32,Good,88
6314581,4.3,5BA829,Very Good,143
18549475,3.8,9ACD32,Good,117
6312662,3.9,9ACD32,Good,173
6301675,4,5BA829,Very Good,135
6311254,3.9,9ACD32,Good,69
6301678,3.6,9ACD32,Good,137
6317228,3.7,9ACD32,Good,78
6301065,3.7,9ACD32,Good,85
6300240,3.6,9ACD32,Good,50
6310615,3.6,9ACD32,Good,50
18458018,3.6,9ACD32,Good,59
6305324,3.6,9ACD32,Good,78
6301710,3.5,9ACD32,Good,26
6316380,3.3,CDD614,Average,161
6313271,3.4,CDD614,Average,37
6318392,3.7,9ACD32,Good,57
18250527,3.6,9ACD32,Good,89
6314167,3.7,9ACD32,Good,51
18498399,3.4,CDD614,Average,28
6318660,3.5,9ACD32,Good,68
6308520,4,5BA829,Very Good,160
6311533,3.8,9ACD32,Good,206
6312345,3.9,9ACD32,Good,401
18260616,4.3,5BA829,Very Good,116
6303428,3.8,9ACD32,Good,245
18561783,4.1,5BA829,Very Good,51
18343496,4.1,5BA829,Very Good,86
18336052,3.8,9ACD32,Good,72
18568726,3.2,CDD614,Average,21
18746313,3.4,CDD614,Average,9
18343489,3.7,9ACD32,Good,49
6300818,4,5BA829,Very Good,259
6313054,4.3,5BA829,Very Good,308
6301379,3.7,9ACD32,Good,153
18061251,4.4,5BA829,Very Good,166
18401698,4.4,5BA829,Very Good,121
6312666,4.1,5BA829,Very Good,217
6317852,4.1,5BA829,Very Good,145
6313595,3.8,9ACD32,Good,88
6317597,4,5BA829,Very Good,90
6304403,3.1,CDD614,Average,17
6304280,3,CDD614,Average,9
6313176,3.5,9ACD32,Good,33
6304347,3.1,CDD614,Average,8
6304148,3.2,CDD614,Average,6
18409038,3.2,CDD614,Average,9
6314049,4.2,5BA829,Very Good,231
6315604,4.1,5BA829,Very Good,335
6313613,4.2,5BA829,Very Good,151
6302809,4.1,5BA829,Very Good,119
6313193,3.9,9ACD32,Good,128
6301216,4,5BA829,Very Good,185
18571449,4.1,5BA829,Very Good,41
18468680,3.2,CDD614,Average,66
18353613,4.2,5BA829,Very Good,88
18715186,3.4,CDD614,Average,10
6308053,3.8,9ACD32,Good,106
18423838,3.1,CDD614,Average,7
6303595,2.7,FFBA00,Average,3
6314400,3.3,CDD614,Average,27
6307803,2.9,FFBA00,Average,26
18143063,3.5,9ACD32,Good,31
6305271,3.3,CDD614,Average,13
6305602,3.2,CDD614,Average,22
6313934,3,CDD614,Average,7
6311652,3.1,CDD614,Average,10
6307936,2.4,FF7800,Poor,10
6312056,3.1,CDD614,Average,14
6306429,3.1,CDD614,Average,14
18143019,3.2,CDD614,Average,10
6313508,2.9,FFBA00,Average,16
6305159,2.6,FFBA00,Average,5
6312720,2.9,FFBA00,Average,4
6308652,2.6,FFBA00,Average,5
6315275,3.3,CDD614,Average,16
6307155,2.8,FFBA00,Average,3
6305694,3,CDD614,Average,7
6303634,3,CDD614,Average,3
6308650,2.7,FFBA00,Average,1
6317206,0,CBCBC8,Not rated,1
6313120,2.9,FFBA00,Average,8
6304839,2.9,FFBA00,Average,2
6307545,2.7,FFBA00,Average,3
6315166,3,CDD614,Average,5
18142899,0,CBCBC8,Not rated,3
6308815,2.8,FFBA00,Average,2
18442102,3.1,CDD614,Average,5
6308296,2.9,FFBA00,Average,5
18152627,2.8,FFBA00,Average,4
6303942,2.6,FFBA00,Average,4
18143049,0,CBCBC8,Not rated,3
6310552,2.8,FFBA00,Average,7
18592592,0,CBCBC8,Not rated,3
18711440,0,CBCBC8,Not rated,2
6301034,2.7,FFBA00,Average,2
18651386,0,CBCBC8,Not rated,2
6311868,2.9,FFBA00,Average,6
18549672,0,CBCBC8,Not rated,2
6301719,2.8,FFBA00,Average,4
18632084,0,CBCBC8,Not rated,2
18201539,3,CDD614,Average,5
6305714,2.9,FFBA00,Average,1
6304715,2.6,FFBA00,Average,3
6317217,0,CBCBC8,Not rated,0
18143092,0,CBCBC8,Not rated,3
6311899,3.1,CDD614,Average,6
18151461,0,CBCBC8,Not rated,3
18603647,0,CBCBC8,Not rated,2
6314660,0,CBCBC8,Not rated,1
18471620,0,CBCBC8,Not rated,1
6313670,3,CDD614,Average,5
6313122,2.8,FFBA00,Average,2
18143100,0,CBCBC8,Not rated,3
6310976,3.9,9ACD32,Good,131
6304662,2.7,FFBA00,Average,1
6307898,2.9,FFBA00,Average,1
6318085,0,CBCBC8,Not rated,1
18143096,0,CBCBC8,Not rated,2
18317909,0,CBCBC8,Not rated,3
18201508,0,CBCBC8,Not rated,1
18143095,0,CBCBC8,Not rated,2
6301738,2.9,FFBA00,Average,2
6307267,2.7,FFBA00,Average,1
18558272,0,CBCBC8,Not rated,3
6306525,2.9,FFBA00,Average,4
6302740,4.3,5BA829,Very Good,288
18553565,3.7,9ACD32,Good,61
6303384,3.8,9ACD32,Good,96
6309463,3.7,9ACD32,Good,77
18617055,4.3,5BA829,Very Good,49
18695621,4,5BA829,Very Good,62
6314977,4,5BA829,Very Good,128
6304071,3.7,9ACD32,Good,107
6314863,3.6,9ACD32,Good,42
18576246,4.1,5BA829,Very Good,68
6311598,3.8,9ACD32,Good,75
6303545,3.5,9ACD32,Good,129
6303405,3.8,9ACD32,Good,196
6317480,3.7,9ACD32,Good,120
6303993,3.8,9ACD32,Good,70
6319047,3.5,9ACD32,Good,143
6303498,3.4,CDD614,Average,125
18235656,3.6,9ACD32,Good,78
6315833,3.6,9ACD32,Good,97
6303560,2.2,FF7800,Poor,99
6318014,3.9,9ACD32,Good,148
6303224,3.9,9ACD32,Good,115
6318320,3.6,9ACD32,Good,64
